"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2007","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","140.44","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2007","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.1599685","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2007","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.251582056","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2007","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".520510589","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2007","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","142.22","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2007","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.6361467","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2007","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".176093541","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2007","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.17919047","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2007","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","141.97","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2007","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","99.46328514","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2007","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.810452037","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2007","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".023140515","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2007","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","143.13","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2007","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","99.44027415","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2007","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".203024363","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2007","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".213000131","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2007","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","142.84","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2007","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","99.22891643","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2007","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.104902441","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2007","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".444816872","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2007","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","142.99","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2007","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.78948414","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2007","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.051830323","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2007","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.197713395","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2007","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","144.51","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2007","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","99.98704233","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2007","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.447781758","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2007","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.358861449","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2007","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","145.16","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2007","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.3471496","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2007","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.096352374","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2007","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".443060078","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2007","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","145.3","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2007","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","99.90451256","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2007","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".679046563","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2007","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.208787767","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","144.32","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.1135374","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.722294834","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.688030267","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","145.37","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.8071209","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.757112928","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.091908379","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","147.97","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.9199938","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.101269241","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".228549419","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","148.12","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.6875874","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.060724647","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".210347895","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","148.21","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.4741387","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.690163495","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".303011781","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","149.24","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.167589","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.207288532","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.32496058","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","149.55","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","99.84468628","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".740990232","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.259141159","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","148.45","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.60313364","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.948480845","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.852309812","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","151.4","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.4640389","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.883797054","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.447705381","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","152.75","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.9158446","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.358773646","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.364868577","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","153.3","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.2854032","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".320659643","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".374531263","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2006","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","152.81","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2006","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.9074731","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2006","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.317403939","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jan-2006","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.451343986","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","154.85","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","101.3649779","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.590614367","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Dec-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.973896156","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","155.77","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","102.3618762","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".933065509","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Nov-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.96082867","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","154.33","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.3933349","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","1.34620436","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Oct-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.915024891","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","152.28","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.50690323","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.235849057","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Sep-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.356368291","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","152.64","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.85920609","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-1.184696057","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Aug-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-1.498108226","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","154.47","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","100.3627487","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".80924101","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Jul-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","2.217242232","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","153.23","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","98.18573315","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","1.175305381","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Jun-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","1.333256752","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","151.45","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","96.89388883","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.013203935","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-May-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","-.551440135","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","151.47","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","97.43116337","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes",".993465795","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","30-Apr-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes","2.410830213","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","149.98","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2005","TS_GP_ER_REERNEER_M.R00010","b. REER (Base 2010=100)","95.13755837","Index","Normal","","20","Real Effective Exchange Rate Base 2010"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2005","TS_GP_ER_REERNEER_M.N00020","c. NEER (Base 2010=100):  MOM Changes","-.490976645","Percent","Normal","","30","NEER : Percentage Change over  Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","31-Mar-2005","TS_GP_ER_REERNEER_M.R00020","d. REER (Base 2010=100): MOM Changes",".431966556","Percent","Normal","","40","REER : Percentage Change over Month"
"Nominal/Real Effective Exchange Rates Indices of Pak Rupees","28-Feb-2005","TS_GP_ER_REERNEER_M.N00010","a. NEER (Base 2010=100)","150.72","Index","Normal","","10","Nominal Effective Exchange Rate Base 2010"
